item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,Mean_prior,YMin_prior,YMax_prior
admit_danny,danny,admit,90,low_prior,Danny is a diabetic,block2,0.43000000000000005,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
admit_danny,danny,admit,132,low_prior,Danny is a diabetic,block2,0.94,0.87,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
admit_danny,danny,admit,134,low_prior,Danny is a diabetic,block2,0.99,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
admit_danny,danny,admit,215,high_prior,Danny loves cake,block2,0.88,0.81,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
admit_danny,danny,admit,236,low_prior,Danny is a diabetic,block2,0.16000000000000003,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
admit_danny,danny,admit,273,low_prior,Danny is a diabetic,block2,0.25,0.37,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
admit_danny,danny,admit,380,high_prior,Danny loves cake,block2,0.91,0.06,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
admit_danny,danny,admit,494,low_prior,Danny is a diabetic,block2,0.12,0.55,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
admit_danny,danny,admit,536,high_prior,Danny loves cake,block2,0,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
admit_danny,danny,admit,564,high_prior,Danny loves cake,block2,0,0.54,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
admit_danny,danny,admit,585,high_prior,Danny loves cake,block2,0.98,0.99,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,17,high_prior,Danny loves cake,block2,0.9,0.85,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,18,low_prior,Danny is a diabetic,block2,0.99,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
announce_danny,danny,announce,40,low_prior,Danny is a diabetic,block2,0.7,0.22,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
announce_danny,danny,announce,49,low_prior,Danny is a diabetic,block2,0.07999999999999996,0.85,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
announce_danny,danny,announce,141,low_prior,Danny is a diabetic,block2,0.21999999999999997,0.4,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
announce_danny,danny,announce,144,high_prior,Danny loves cake,block2,0.72,0.26,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,152,high_prior,Danny loves cake,block2,0.14,0.17,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,158,high_prior,Danny loves cake,block2,0.010000000000000009,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,169,low_prior,Danny is a diabetic,block2,1,0.25,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
announce_danny,danny,announce,467,high_prior,Danny loves cake,block2,0,0.9,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,485,high_prior,Danny loves cake,block2,0.79,0.3,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,527,low_prior,Danny is a diabetic,block2,0.78,0.12,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
announce_danny,danny,announce,570,high_prior,Danny loves cake,block2,0.020000000000000018,0.03,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
announce_danny,danny,announce,572,low_prior,Danny is a diabetic,block2,0.38,0.17,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,2,high_prior,Danny loves cake,block2,1,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,5,low_prior,Danny is a diabetic,block2,0.95,0.78,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,19,high_prior,Danny loves cake,block2,1,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,26,high_prior,Danny loves cake,block2,0.99,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,34,low_prior,Danny is a diabetic,block2,1,0.76,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,110,high_prior,Danny loves cake,block2,0.99,0.98,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,226,high_prior,Danny loves cake,block2,0.06000000000000005,0.98,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,227,high_prior,Danny loves cake,block2,0.96,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,250,high_prior,Danny loves cake,block2,0.96,0.95,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,280,low_prior,Danny is a diabetic,block2,0.49,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,340,high_prior,Danny loves cake,block2,0.75,0.78,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,401,low_prior,Danny is a diabetic,block2,0.73,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,425,high_prior,Danny loves cake,block2,0.98,0.83,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,450,high_prior,Danny loves cake,block2,1,0.84,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,457,low_prior,Danny is a diabetic,block2,0.94,0.88,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,460,low_prior,Danny is a diabetic,block2,0.51,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,493,low_prior,Danny is a diabetic,block2,1,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_annoyed_danny,danny,be annoyed,497,high_prior,Danny loves cake,block2,0.98,0.95,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,543,high_prior,Danny loves cake,block2,1,0.99,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_annoyed_danny,danny,be annoyed,589,high_prior,Danny loves cake,block2,0.040000000000000036,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,11,low_prior,Danny is a diabetic,block2,0.07999999999999996,0.13,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,30,high_prior,Danny loves cake,block2,0.13,0.57,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,68,high_prior,Danny loves cake,block2,0.30000000000000004,0.34,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,85,high_prior,Danny loves cake,block2,0.30000000000000004,0.11,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,105,high_prior,Danny loves cake,block2,1,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,113,low_prior,Danny is a diabetic,block2,0.19999999999999996,0.23,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,187,low_prior,Danny is a diabetic,block2,0,0.18,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,203,high_prior,Danny loves cake,block2,0.15000000000000002,0.15,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,272,high_prior,Danny loves cake,block2,0,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,282,low_prior,Danny is a diabetic,block2,0,0.06,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,337,low_prior,Danny is a diabetic,block2,0.020000000000000018,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,338,high_prior,Danny loves cake,block2,0.030000000000000027,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,348,high_prior,Danny loves cake,block2,0.020000000000000018,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,424,low_prior,Danny is a diabetic,block2,0.27,0.72,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,436,high_prior,Danny loves cake,block2,0.06000000000000005,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,458,low_prior,Danny is a diabetic,block2,0,0.03,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,498,high_prior,Danny loves cake,block2,0.010000000000000009,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
be_right_danny,danny,be right,515,low_prior,Danny is a diabetic,block2,0,0.31,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,559,low_prior,Danny is a diabetic,block2,0.16000000000000003,0.13,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
be_right_danny,danny,be right,587,low_prior,Danny is a diabetic,block2,0.040000000000000036,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confess_danny,danny,confess,20,high_prior,Danny loves cake,block2,0.020000000000000018,0.73,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confess_danny,danny,confess,29,low_prior,Danny is a diabetic,block2,0.32999999999999996,0.8,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confess_danny,danny,confess,127,low_prior,Danny is a diabetic,block2,0.96,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confess_danny,danny,confess,168,high_prior,Danny loves cake,block2,0.43999999999999995,0.27,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confess_danny,danny,confess,403,low_prior,Danny is a diabetic,block2,0.020000000000000018,0.62,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confess_danny,danny,confess,502,high_prior,Danny loves cake,block2,1,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confess_danny,danny,confess,510,low_prior,Danny is a diabetic,block2,0.98,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confess_danny,danny,confess,537,low_prior,Danny is a diabetic,block2,0.99,0.87,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confirm_danny,danny,confirm,60,high_prior,Danny loves cake,block2,0.020000000000000018,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,140,high_prior,Danny loves cake,block2,1,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,213,high_prior,Danny loves cake,block2,0.010000000000000009,0.66,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,228,low_prior,Danny is a diabetic,block2,0.51,0.1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confirm_danny,danny,confirm,266,high_prior,Danny loves cake,block2,0.010000000000000009,0.03,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,486,high_prior,Danny loves cake,block2,0.26,0.35,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,524,high_prior,Danny loves cake,block2,0.95,0.13,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,550,low_prior,Danny is a diabetic,block2,0.53,0.2,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
confirm_danny,danny,confirm,566,high_prior,Danny loves cake,block2,0.20999999999999996,0.1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
confirm_danny,danny,confirm,588,low_prior,Danny is a diabetic,block2,0,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,0,low_prior,Danny is a diabetic,block2,0.52,0.2,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,35,low_prior,Danny is a diabetic,block2,0.99,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,44,high_prior,Danny loves cake,block2,0.010000000000000009,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
demonstrate_danny,danny,demonstrate,120,low_prior,Danny is a diabetic,block2,0.06000000000000005,0.1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,159,low_prior,Danny is a diabetic,block2,0.26,0.03,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,298,low_prior,Danny is a diabetic,block2,0.6599999999999999,0.32,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,299,low_prior,Danny is a diabetic,block2,0.84,0.11,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,342,high_prior,Danny loves cake,block2,0.020000000000000018,0.15,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
demonstrate_danny,danny,demonstrate,381,high_prior,Danny loves cake,block2,0.83,0.27,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
demonstrate_danny,danny,demonstrate,407,high_prior,Danny loves cake,block2,0.91,0.1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
demonstrate_danny,danny,demonstrate,481,low_prior,Danny is a diabetic,block2,0.39,0.06,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
demonstrate_danny,danny,demonstrate,511,high_prior,Danny loves cake,block2,0.16000000000000003,0.71,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
discover_danny,danny,discover,23,low_prior,Danny is a diabetic,block2,0,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
discover_danny,danny,discover,143,low_prior,Danny is a diabetic,block2,0,0.67,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
discover_danny,danny,discover,188,low_prior,Danny is a diabetic,block2,0.37,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
discover_danny,danny,discover,198,low_prior,Danny is a diabetic,block2,0.99,0.98,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
discover_danny,danny,discover,233,high_prior,Danny loves cake,block2,0.96,0.93,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
discover_danny,danny,discover,331,high_prior,Danny loves cake,block2,1,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
discover_danny,danny,discover,354,high_prior,Danny loves cake,block2,1,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
discover_danny,danny,discover,437,high_prior,Danny loves cake,block2,0.9299999999999999,0.96,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
discover_danny,danny,discover,513,low_prior,Danny is a diabetic,block2,0.33999999999999997,0.03,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
discover_danny,danny,discover,533,high_prior,Danny loves cake,block2,0.6599999999999999,0.46,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
discover_danny,danny,discover,535,high_prior,Danny loves cake,block2,1,0.87,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
establish_danny,danny,establish,111,low_prior,Danny is a diabetic,block2,0.49,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
establish_danny,danny,establish,165,low_prior,Danny is a diabetic,block2,0.18999999999999995,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
establish_danny,danny,establish,196,low_prior,Danny is a diabetic,block2,0.78,0.62,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
establish_danny,danny,establish,211,high_prior,Danny loves cake,block2,0.010000000000000009,0.48,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671
establish_danny,danny,establish,212,low_prior,Danny is a diabetic,block2,0.17000000000000004,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545454,0.22847499999999998,0.26735113636363633
